Time Steps,h
153,"[-4.8563638e+03 -6.0920291e+00 -9.5504284e+00 -5.1583757e+00
  3.4670708e-01  3.5949200e-01 -1.6415509e+00  3.4694758e-01
  2.0028064e-01  3.5044849e-01  3.5936412e-01 -6.8496599e+00
  3.5999846e-01  1.0482791e-01 -1.5874435e+00 -4.8126923e+01
 -3.3901268e-01  2.5438964e-01  3.4624436e-01  2.1396200e-01
  3.5999233e-01  3.4769425e-01 -3.8146073e-01  3.5658339e-01
 -6.7855263e+01  3.5993570e-01 -3.2395399e-01  3.3365551e-01
 -3.1947934e+04 -1.7344342e+03  3.3358926e-01  2.5679934e-01
  3.5999990e-01 -2.8486166e+00  3.4143513e-01 -7.4462318e-01
  3.5999399e-01  3.5847393e-01  3.3993614e-01  3.4792101e-01
  3.2525033e-01  3.5999963e-01  3.3864889e-01 -7.2460155e+00
 -8.7906723e+00  3.5954326e-01 -4.8458713e-01  3.3851147e-01
  3.1837302e-01  3.4867552e-01  1.0688943e-01  3.8659751e-02
  2.6807752e-01  2.2337002e-01  1.0691726e-01 -2.3817711e+02
  3.5986868e-01  3.5999611e-01 -5.6221185e+00  3.1991166e-01
  3.5999030e-01  3.5999936e-01 -4.2180931e+01 -8.6121101e+01]"
154,"[-2.3596793e+02  2.2237043e-01 -2.6070935e-01  3.5491392e-01
  3.4682184e-01  3.5990816e-01  1.4892063e-01 -1.4646693e+03
  3.3967283e-01  3.5054985e-01  3.5987341e-01 -8.2766068e-01
  3.5999969e-01  3.0999422e-01  1.5769139e-01 -6.1236224e+00
 -8.1995483e+01  3.3487004e-01  3.4839475e-01  3.2907975e-01
  3.5999984e-01  3.4806600e-01  2.2509660e-01  3.5913405e-01
  3.1357992e-01  3.5993269e-01 -1.8010527e-02  3.5782525e-01
 -1.1086940e+03 -3.3407761e+02  3.5414398e-01  3.2912597e-01
  3.6000001e-01 -1.2085453e+00  3.4713542e-01 -1.7918903e+00
  3.5999873e-01  3.5967195e-01  3.5586530e-01  3.4792188e-01
  3.5589364e-01  3.5999992e-01  3.5529196e-01 -5.3951514e-01
 -1.3991611e+00  3.5997331e-01  2.4494508e-01  3.4513852e-01
  3.5421401e-01  3.5840937e-01  2.8902724e-01 -1.6629045e+03
  3.1437257e-01  3.1361508e-01  3.2187274e-01 -3.8073032e+01
  3.5999072e-01  3.5999918e-01 -2.0661645e+00  3.4334350e-01
  3.5999799e-01  3.5999987e-01 -6.3625920e-01 -1.2195715e+01]"
155,"[-1.23640686e-01  3.12632382e-01  1.79983780e-01  2.99409389e-01
  3.56999010e-01  3.59980732e-01  2.84371585e-01 -2.45049572e+00
  3.46263707e-01  3.50573421e-01  3.59973371e-01  9.63148177e-02
  3.59999955e-01  3.47090036e-01  2.76145279e-01 -5.74636042e-01
  1.09170496e-01  3.54766190e-01  3.49055737e-01  3.55124325e-01
  3.59999985e-01 -1.58478857e+04  3.31272483e-01  3.59893352e-01
  3.11137378e-01  3.59996676e-01  3.28040183e-01  3.59886855e-01
 -1.38630762e+01 -1.04224536e+03  3.58457088e-01  3.41808558e-01
  3.60000014e-01  1.34542674e-01  3.30668688e-01 -1.60192764e+00
  3.59999299e-01  3.59929562e-01  3.59102368e-01  3.47921908e-01
  3.58877361e-01  3.59055698e-01  3.58910471e-01 -2.84954895e+02
 -4.80041162e+03  3.59998167e-01  3.40442508e-01 -1.49508581e+01
 -4.22517578e+03 -3.70766022e+02 -3.61267984e-01 -3.31020126e+01
  3.36697340e-01  3.50479931e-01  3.53858083e-01 -2.16955662e+00
  3.59999150e-01  3.59999835e-01  2.78992653e-02  3.28296095e-01
  3.59999567e-01  3.59999985e-01 -4.71747220e-02 -2.53020239e+00]"
156,"[-1.0083047e+00  3.5187626e-01  3.3395582e-01  3.2702878e-01
  3.5919535e-01  3.5999596e-01  3.3236852e-01  2.8600788e-01
  3.2844698e-01  3.5048947e-01  3.5999441e-01  3.2564867e-01
  3.5999998e-01  3.5720617e-01  3.2164997e-01 -2.7164238e+04
  3.5786739e-01  3.5897955e-01  3.4930629e-01  3.5918492e-01
 -1.0266073e+04 -2.2887903e+02  3.5783499e-01  3.5998559e-01
  1.7988263e-01  3.5999936e-01  3.5834357e-01  3.5999528e-01
 -7.6432786e+00 -1.4708488e+02  3.5982412e-01  3.5603318e-01
  3.6000001e-01  3.2807857e-01  3.5707465e-01  2.1232109e-01
  3.5999995e-01  3.5998511e-01  3.5980430e-01  3.4792203e-01
  3.5988417e-01 -1.6663615e+00  3.5985476e-01 -2.7785915e+01
 -9.5844517e+00 -4.1846285e+00  3.5614294e-01 -8.3404579e+00
 -9.6309680e+02 -1.1234092e+00  3.5913870e-01 -8.3618253e-02
  3.4413573e-01 -2.4341448e+03  3.5878620e-01 -3.6375201e-01
  3.5999987e-01  3.5999998e-01  3.1255639e-01  3.4071660e-01
  3.5999992e-01  3.6000001e-01  3.1248873e-01 -8.1524253e-03]"
157,"[ 2.10576549e-01  3.58606249e-01  3.56057554e-01  3.44825953e-01
  3.59910756e-01  3.59998643e-01 -8.66194629e+03  3.37524712e-01
  3.33961755e-01  3.50569963e-01  3.59998822e-01  3.54642689e-01
  3.59999746e-01  3.59493971e-01  3.41891795e-01 -3.45520599e+02
  3.58353972e-01  3.59786481e-01  3.57576996e-01  3.59841138e-01
 -1.26998853e+03 -5.99524641e+00  3.59876961e-01  3.59997422e-01
  3.52724135e-01  3.59999865e-01  3.59934330e-01  3.59999776e-01
 -8.25463414e-01 -1.02026320e+01  3.59978527e-01  3.58976156e-01
  1.08879864e-01  3.54254514e-01  3.58982980e-01  3.20021123e-01
  3.60000014e-01 -2.72100220e+02  3.59958440e-01  3.47921997e-01
  3.59988868e-01  2.35026151e-01  3.59977543e-01 -1.12922990e+00
  1.38626039e-01 -1.54454327e+00  3.59165758e-01 -1.94458961e-02
 -2.41890373e+01  3.52409571e-01  3.55856240e-01  1.20064288e-01
  3.46858948e-01 -9.50264740e+01 -2.62300415e+03  2.64305949e-01
  3.59999985e-01  3.60000014e-01  3.51337671e-01  3.46880317e-01
  3.59999985e-01  3.60000014e-01  3.40788603e-01  3.03777307e-01]"
158,"[ 3.51516992e-01  3.59717220e-01  3.59167784e-01 -9.14137344e+01
  3.59989107e-01  3.59999865e-01 -1.57158842e+01  3.55659425e-01
  3.45016211e-01  3.50588620e-01  3.59999746e-01 -6.80762625e+00
  3.60000014e-01  3.59899551e-01  3.46803218e-01 -6.96847248e+00
  3.59732509e-01  3.59955132e-01  3.59309793e-01  3.57814312e-01
 -4.95762939e+01 -8.43893409e-01  3.59991282e-01  3.59999478e-01
 -6.53333783e-01  3.59999985e-01  3.59997630e-01  3.59999985e-01
 -2.36473797e+05 -2.61457634e+00  3.59996438e-01  3.59862655e-01
  1.76359847e-01  3.58804643e-01  3.59903663e-01  3.53242397e-01
  3.60000014e-01 -1.37572098e+02  3.59991282e-01  3.57249707e-01
  3.59998435e-01  3.38301450e-01  3.59995753e-01 -1.19292855e-01
 -3.57217178e+01  3.09370577e-01  3.59818727e-01  1.90342307e-01
 -2.42092896e+00 -3.55838135e+02  3.48713458e-01  3.22694868e-01
 -1.08213940e+01 -1.34726591e+01 -3.53347054e+01  3.45868737e-01
  3.60000014e-01 -2.37388086e+00  3.58198822e-01 -2.19885430e+04
  3.60000014e-01  3.60000014e-01 -1.14996790e+03  3.49186838e-01]"
159,"[ 3.5959992e-01  3.5994068e-01  3.5982183e-01 -1.0836773e+00
 -2.3416670e+05  3.5999998e-01 -7.2050655e-01  3.5926342e-01
 -1.1314498e+01  3.5032734e-01  3.5999995e-01 -8.0307662e-02
  3.6000001e-01  3.5997918e-01  3.3035219e-01 -7.4838471e-01
  3.5996908e-01  3.5999060e-01  3.5993406e-01 -9.4289075e+02
 -3.4053547e+04  9.9064827e-02  3.5999882e-01  3.5999990e-01
  3.1668529e-01  3.6000001e-01  3.5999990e-01  3.6000001e-01
 -1.1291473e+01 -4.6422333e-02  3.5999930e-01  3.5997894e-01
  3.5569966e-01  3.5974026e-01  3.5999256e-01  3.5873586e-01
  3.6000001e-01 -3.4862099e+00  3.5999817e-01  3.5926330e-01
  3.5999972e-01  3.5519141e-01  3.5999912e-01  3.2023102e-01
 -3.2873187e+00  3.3878222e-01  3.5996154e-01  2.7808544e-01
 -2.7585711e+04 -5.7149448e+03  3.3780792e-01  3.5478309e-01
 -2.8001624e+02 -2.8255687e+00  3.5104883e-01  3.5736129e-01
  3.6000001e-01  2.6775363e-01  3.5961339e-01 -1.2864332e+00
  3.6000001e-01  3.5999987e-01 -1.2592951e+01  3.5773876e-01]"
160,"[0.35999987 0.35999987 0.35999987 0.35999987 0.35999987 0.35999987
 0.35999987 0.35999987 0.35999987 0.35999987 0.35999987 0.35999987
 0.35999987 0.35999987 0.35999987 0.35999987 0.35999987 0.35999987
 0.35999987 0.35999987 0.35999987 0.35999987 0.35999987 0.35999987
 0.35999987 0.35999987 0.35999987 0.35999987 0.35999987 0.35999987
 0.35999987 0.35999987 0.35999987 0.35999987 0.35999987 0.35999987
 0.35999987 0.35999987 0.35999987 0.35999987 0.35999987 0.35999987
 0.35999987 0.35999987 0.35999987 0.35999987 0.35999987 0.35999987
 0.35999987 0.35999987 0.35999987 0.35999987 0.35999987 0.35999987
 0.35999987 0.35999987 0.35999987 0.35999987 0.35999987 0.35999987
 0.35999987 0.35999987 0.35999987 0.35999987]"
161,"[ 3.1756881e-01  3.1871462e-01  1.3917200e-01  3.5691592e-01
 -9.0972185e+00 -1.0522133e+03 -7.5516429e+00 -2.3094150e+04
 -8.3791418e+00 -1.6827580e+02 -1.9462269e+03 -3.3277613e-01
  3.1881952e-01  3.3945161e-01 -6.2070778e+01 -2.9795020e+02
 -3.1295164e+03  2.9665941e-01 -4.9604266e+04  3.1952709e-01
  3.3871198e-01  3.1948993e-01  1.1825840e-01 -2.0630282e-01
 -9.7054569e+05 -2.4698055e+02  3.1943318e-01 -8.7580353e-02
  3.1879073e-01 -9.0805244e+00  3.3924174e-01 -7.2509685e+00
  3.0840093e-01 -1.3343291e+04 -5.8203362e+05  3.1941471e-01
 -1.1691496e+01 -8.7844887e+00  3.3759990e-01 -6.4606949e+01
 -5.6746312e+05  8.5267723e-02  3.1835279e-01  3.1713128e-01
 -3.5477209e+03  3.1817880e-01  2.4014115e-01 -1.7239621e+06
  3.1828326e-01  3.3812398e-01  3.3922738e-01  3.3914363e-01
  3.1957406e-01 -7.7009785e-01 -5.3422817e+01  3.4079254e-02
  3.3954170e-01  3.3161798e-01 -1.7816854e+03  3.3759990e-01
 -7.2702086e-01 -1.1971817e+00  3.3415055e-01  3.1149584e-01]"
162,"[ 3.37727040e-01  3.43283713e-01  2.64961243e-01 -6.15325684e+02
 -3.13161492e-01 -6.89856005e+00 -8.62409472e-02 -7.00201187e+01
 -1.70057476e-01 -8.96201849e-01 -1.16877985e+01  2.47543067e-01
  3.28852445e-01  3.45173210e-01  1.29763186e-02 -1.47699833e+00
 -9.23368645e+00  3.27158570e-01 -3.42796387e+02  3.44322860e-01
  3.43633115e-01 -7.81521240e+03  3.22427005e-01  2.20214739e-01
 -3.51926343e+03 -1.22488642e+00  3.44687223e-01  3.46179426e-01
  3.29244375e-01 -1.66277528e-01  3.23758900e-01 -6.54849410e-02
 -3.11768780e+01 -4.71660805e+01 -1.38697314e+03  3.44421834e-01
 -1.07314453e+03 -1.63582870e+02  3.20368528e-01  7.75292516e-03
 -6.32593506e+02  2.90679753e-01 -7.51668119e+00  3.24941128e-01
 -3.43859344e+02  3.41931403e-01  3.25600266e-01 -1.48586804e+03
  3.41932684e-01  3.42325062e-01  3.44613075e-01  3.23797017e-01
  3.45080942e-01  2.14711577e-01 -2.65749550e+00 -2.83738289e+01
  3.44745249e-01  3.07019472e-01 -4.17214918e+00  3.40875000e-01
  3.27598870e-01  2.13768840e-01  3.44081610e-01  3.12889546e-01]"
163,"[-1.1864085e+02 -9.2791809e+01  3.3525226e-01 -1.6457175e+00
 -1.3658239e+05  3.4919226e-01 -5.1789800e+03 -7.5126243e-01
  3.1605518e-01  3.5384089e-01  1.3127172e-01  3.3540481e-01
 -4.5454067e+03  3.4919125e-01  3.4335646e-01  3.5107270e-01
  1.5674379e-01  3.3368891e-01 -3.5712223e+00  3.3322883e-01
  3.4702763e-01 -1.4988648e+01 -6.4774803e+01 -1.7154905e+01
 -1.8439371e+01  3.3772182e-01  3.4835008e-01  3.3956826e-01
  3.3629996e-01  3.0335253e-01  3.4208581e-01  3.2025084e-01
  3.4737208e-01 -3.6848992e-01 -1.8955532e+01  3.3153912e-01
 -1.3190737e+00 -5.5090470e+00 -3.7450434e+04 -6.7009692e+00
 -1.4307635e+01  3.2455865e-01 -8.5869284e+00  3.4021637e-01
 -3.5867523e+01  3.3028305e-01  3.3076060e-01 -3.7341778e+01
  3.4521079e-01  3.4516644e-01  3.4838876e-01  3.4225604e-01
  3.4895930e-01 -7.9027789e+02 -1.9654644e-01 -6.4878953e-01
  3.4865499e-01 -5.0270881e+05 -4.9286626e+03  3.4328640e-01
 -1.0822663e+05  3.1611544e-01 -5.6604743e+00  3.1480852e-01]"
164,"[-9.1890490e-01 -6.9658291e-01  3.4606782e-01  3.0723381e-01
 -2.5494885e+03  2.9125583e-01 -2.5749418e+01 -2.8214335e-02
  3.4441596e-01 -1.0107611e+03 -7.0363989e+02 -3.7168259e+03
 -1.4119888e+02  3.5027325e-01  3.3721304e-01 -1.1499605e+01
 -3.0063102e+04  3.3357820e-01 -1.5476669e+00  3.4447673e-01
  3.4785321e-01  1.9954388e-01 -1.0717205e+01 -2.1085134e+00
 -1.1322687e+01  3.2705751e-01 -1.0616794e+02 -7.3542273e+04
 -4.6685371e+00  3.3836988e-01  3.1986356e-01  3.4440678e-01
  3.5220537e-01 -3.5680175e-02 -7.3896976e+00  3.4894505e-01
  1.2737641e-01  1.2523055e-01 -9.9900932e+01  2.7445823e-01
 -4.1024871e+00  3.2437444e-01  1.6591124e-01  3.4125924e-01
 -5.2123117e-01  3.4550855e-01 -4.4396508e+04 -9.7035217e+00
  3.2457078e-01  3.4570402e-01  3.4936023e-01 -5.4723190e+01
  3.5038388e-01 -1.5217525e+01  1.6285631e-01  3.2498440e-01
  3.3019525e-01 -5.1451226e+03 -4.2520222e+01  3.4361398e-01
 -1.4525281e+03  3.3955926e-01  1.7697087e-01  3.1390810e-01]"
165,"[ 2.5277436e-01 -4.0767890e-01 -3.4182211e+04 -2.7745381e+03
 -4.2852491e-02 -3.7743610e-01  1.7707647e-01  2.6496446e-01
 -5.0296650e+00 -1.8485544e+02 -1.7901402e+01 -4.0458746e+00
 -2.2008266e+00  3.5037959e-01  3.4395516e-01 -9.0453255e-01
 -3.2592175e+02  3.3286512e-01  2.8893083e-02  3.4852663e-01
  3.4789965e-01 -1.6319946e+01 -4.9666423e-01  2.5015175e-01
 -4.1139902e+02 -4.6189475e-01 -8.2870169e+00 -6.6175543e+02
 -7.8539586e+00 -2.2325927e-01  3.3210495e-01  3.4864995e-01
  3.2629472e-01  2.4383771e-01 -1.2248894e+00  3.4974387e-01
  2.8746995e-01  2.3333269e-01 -1.1873564e+00  3.4195659e-01
 -6.5714419e-01  3.3963677e-01 -2.5311484e+00  3.4149921e-01
  6.0692698e-02  1.8301018e-01 -1.5457315e+02 -1.8394400e+00
  3.3143356e-01  3.4569699e-01 -2.5125585e+00 -4.6268440e+01
 -2.4284045e+02 -5.5370774e+00  2.8412715e-01  3.3670110e-01
 -6.7979989e+00 -5.8192856e+01 -4.0263063e-01  3.4348792e-01
 -1.4605726e+01  3.4703043e-01  3.4842312e-01  3.1292757e-01]"
166,"[ 3.0693150e-01 -6.0569555e-01 -1.8216912e+03 -2.3389879e+02
 -1.5304616e+01  3.2238305e-01  2.7765360e-01  3.2263276e-01
 -2.3113346e-01 -3.6620946e+00  3.2824302e-01  1.8829495e-02
 -7.9759884e-01  3.2987100e-01  3.4581369e-01  3.3696982e-01
  1.2820362e-01 -1.0689710e+01  2.9504532e-01 -3.9739182e+03
  3.4788138e-01 -6.2081909e+00  7.7661544e-02  3.2075712e-01
 -7.5437050e+01  9.9158973e-02  2.2111078e-01 -5.7882891e+00
 -2.4124103e+00  3.5674855e-01 -3.3434952e+01  3.4887061e-01
  3.4084246e-01  2.2581650e-01 -7.6757062e+04  3.5010540e-01
 -2.2770250e+02 -1.4337973e+02 -5.7060301e-02  3.3679426e-01
  1.4429641e-01  3.4511274e-01 -8.4435403e-01  3.4138080e-01
 -3.6272018e+02  3.1677613e-01 -2.5132570e+00 -5.7271928e-02
  3.3574030e-01  3.4562737e-01 -2.3284066e-01 -1.4169304e+00
 -3.8628586e+01 -4.7289629e+03  3.1399947e-01 -6.2569342e+02
 -1.4560461e-01 -3.1992172e+01 -9.8384023e-03  3.4338257e-01
 -1.5982973e+02  3.4922203e-01  3.4823030e-01  3.4910733e-01]"
167,"[ 3.3201820e-01  3.4811518e-01 -2.8255241e+01 -2.4248046e-01
 -2.7505755e-01  3.3346549e-01  3.3411127e-01  3.3386165e-01
  3.0090091e-01 -1.3983130e+00  2.5021368e-01 -3.9106291e+05
 -5.5327081e+02 -1.5685002e+02  3.2556689e-01  3.1895316e-01
 -1.6968672e+07  3.1683469e-01  3.3321890e-01 -2.3065971e+01
  3.4786129e-01  8.4763914e-02 -9.2282988e+05  3.5658282e-01
 -1.0929674e+01 -7.5899811e+01  3.0347997e-01 -3.3158064e+00
 -5.6549907e-01 -1.1827800e+05 -4.3639379e+00  3.4906617e-01
  3.4547529e-01  3.1571436e-01 -1.2244477e+02  3.5186258e-01
 -9.5035362e-01 -2.3500320e+01 -8.1406353e+03  3.3628684e-01
  2.9207051e-01  3.4712327e-01 -9.5619365e+03  3.4128892e-01
 -2.7726064e+00  3.4106901e-01 -6.0271025e-01 -1.1787493e+03
  3.3686274e-01  3.5671875e-01 -2.5930662e+04 -2.5009453e-01
 -1.4021039e+01 -1.1297730e+01  3.5019737e-01 -6.3117844e+01
  3.0759877e-01 -4.8640018e+00 -1.1870208e+03  3.2292747e-01
 -2.9206421e+01 -3.6133300e+06  3.4438115e-01  3.5732734e-01]"
168,"[ 3.40147138e-01  3.47166002e-01 -1.53588114e+01 -9.74345922e-01
  2.26943970e-01 -4.71140385e+00  3.56573790e-01  3.37921202e-01
 -4.81706276e+01  9.87930298e-02  3.48131657e-01 -1.11628333e+03
 -6.14948606e+00 -3.22548320e+07  3.38140875e-01 -1.50359814e+04
 -3.10458301e+04  3.47813606e-01  3.42235804e-01  7.57642686e-02
  3.47849280e-01  2.33835056e-01 -5.65106885e+03  3.59747231e-01
 -9.83886123e-02 -5.48764408e-01  3.45240027e-01 -2.24305630e-01
 -3.49264700e+06 -2.91531982e+02 -1.43601436e+04  3.49223912e-01
 -2.07722778e+03  3.41654599e-01 -1.62485993e+00  3.49817336e-01
  2.00523630e-01 -1.41577566e+00 -4.86143524e+02  3.54983121e-01
  3.04506958e-01  3.47653359e-01 -3.94487457e+01 -8.94793281e+04
  2.35067651e-01 -2.31304199e+02 -5.04940033e+01 -1.17237862e+02
 -4.84497108e+01  3.59127581e-01 -1.08484016e+05  2.68012643e-01
  2.46915013e-01  2.08990008e-01  3.57749581e-01 -1.45660141e+02
  3.47304791e-01 -5.77885498e+02 -7.44504595e+00  3.35680127e-01
 -4.23255493e+02 -1.62378125e+04  3.42513263e-01  3.59594196e-01]"
169,"[ 3.4287131e-01  3.5922363e-01 -1.9944321e+00  2.1554212e-01
  3.4019309e-01 -2.3255974e-01  3.5961962e-01  3.3967948e-01
 -1.7540677e+03  2.6435399e-01  3.5929704e-01 -1.9201378e+01
  2.0736492e-01 -1.8528667e+03  3.4370685e-01 -2.1638021e+01
 -5.0194281e+02  3.4162831e-01  3.2525554e-01  2.6583478e-01
  3.4784335e-01  3.2935485e-01 -5.2500038e+01  3.5997683e-01
  2.4817954e-01  3.3968687e-01  3.4920216e-01  2.8234750e-01
 -5.2766980e+02 -4.4466634e+00 -1.4540608e+03  4.1089863e-02
 -5.4703406e+02  3.5504681e-01 -5.5299968e-01 -3.6042113e+00
  3.0519596e-01 -7.4623317e-02 -7.9295917e+00  3.5874838e-01
  3.2183152e-01  3.4781247e-01  2.1472780e-01 -3.8378384e+03
 -3.7868629e+01 -1.1955188e+01 -9.3521917e-01  1.3124907e-01
 -1.7772378e+00  3.5989913e-01 -1.3538063e+02  3.3308220e-01
 -3.1806296e+03  2.9350853e-01  3.5959131e-01 -3.3790559e+03
  3.5795522e-01 -9.1808443e+00  3.3429423e-01  3.4098357e-01
 -2.8005756e+01 -6.8677681e+01  3.4182262e-01  3.5992986e-01]"
170,"[ 3.4387955e-01  3.5994056e-01 -1.6965568e-02  3.5167542e-01
  3.5574460e-01  3.5324270e-01  3.5994291e-01 -8.4384932e+03
 -1.8929442e+02  3.1419846e-01  3.5997063e-01 -7.1184545e+00
  2.3519094e-01 -3.5248772e+01  3.4517267e-01 -2.0341307e-01
 -1.5892429e+02  3.5709754e-01  3.3219212e-01  3.4050474e-01
  3.4784037e-01  3.2196733e-01 -2.9296453e+01  3.5999602e-01
  3.0645561e-01  3.3291551e-01  3.4781623e-01  3.4658441e-01
 -7.7471128e+00 -1.0756234e+00 -4.9405270e+00  3.4121343e-01
 -1.3229555e+01  3.5878551e-01  1.6738671e-01 -7.9616457e-02
  3.4403619e-01  2.9200283e-01 -3.7725739e+00  3.5981309e-01
  3.3721712e-01  3.4786832e-01  8.9748174e-02 -5.8305901e+01
 -4.2818246e+00 -1.1883587e+00  3.1806779e-01 -3.6693376e-01
  9.7833574e-02  3.5998631e-01 -2.3621235e+00  3.4338686e-01
 -8.3448883e+01  3.3178917e-01  3.5991943e-01 -3.4648773e+02
 -2.4827894e+01 -7.4880993e-01 -3.3726360e+03  3.4263158e-01
 -1.1684405e+00 -5.0699287e+01  3.5573971e-01  3.5998604e-01]"
171,"[ 3.44307005e-01  3.59992683e-01 -1.27484146e+02 -8.26328506e+01
  3.50622177e-01  3.54213417e-01  3.59989107e-01 -9.43974023e+03
  3.44652832e-02  3.35152030e-01 -1.24557266e+02 -1.14063644e+00
  3.10603321e-01 -8.76881123e+00  3.45488191e-01  2.47835308e-01
 -3.03067722e+01  3.59170794e-01  3.45786661e-01  3.53236973e-01
  3.47838968e-01 -4.39370166e+03 -4.56815672e+00  3.59999210e-01
 -1.17191219e+00 -5.73092041e+03  3.30373526e-01  3.57312322e-01
 -1.47608542e+00 -3.13812109e+04 -8.98517227e+00 -2.06311109e+05
 -5.45339918e+00  3.59832853e-01  3.37027848e-01 -3.92707062e+02
  3.56680334e-01  3.21367770e-01 -3.68010040e+02  3.59968156e-01
  3.55156213e-01  3.47890913e-01 -7.59600735e+00 -3.05323372e+01
 -9.12030935e-02  4.07479405e-02  3.47023487e-01  2.74594516e-01
  2.66840816e-01  3.59997511e-01 -6.60464644e-01  3.46605450e-01
 -1.43788433e+00 -3.72363062e+03  3.59983385e-01 -6.82219362e+00
 -2.35719910e+01 -2.81137671e+03 -8.39593652e+03  3.56209069e-01
 -3.91234589e+00 -7.68662310e+00  3.58957618e-01  3.59997123e-01]"
172,"[-1.1480033e+00  3.5999888e-01 -5.7650864e+01 -3.5901570e+00
  3.4868544e-01  3.5168815e-01  3.5999775e-01 -3.3418671e+02
 -5.4310185e-01  3.4200409e-01 -1.0301191e+02 -3.5566132e+01
  3.4400612e-01 -1.5886496e+00  3.4553346e-01  3.1117493e-01
 -3.9270430e+00  3.5989389e-01  3.4693986e-01  3.5863069e-01
  3.4783837e-01 -7.3441025e+01 -2.8269255e-01  3.5999984e-01
 -7.1958196e-01 -3.7729977e+02 -1.8564743e+00  3.5941964e-01
 -8.3182365e-02 -1.7294427e+02 -5.0440884e-01 -4.3914142e+02
 -4.3968558e-01  2.0383841e-01  3.5510656e-01 -6.0518634e-01
  3.5938945e-01  3.3775312e-01 -2.7221613e+01  3.5999376e-01
  3.5885406e-01  3.4790084e-01 -1.7037712e+01 -4.1580691e+00
  2.2908638e-01  2.9867440e-01  3.2378060e-01  3.5390925e-01
  3.3596796e-01  3.5999951e-01  1.1818360e-01  3.4787583e-01
 -3.2295924e-01 -2.7357565e+02  3.5999656e-01 -2.6943288e+00
 -4.7592735e-01 -6.5362610e+02 -1.1104242e+03  3.5901755e-01
 -1.2632923e+00 -6.8692927e+00  3.5985386e-01  3.5999939e-01]"
173,"[ 1.5136857e-01  3.5999978e-01 -1.3159289e+00  3.5625154e-01
  3.2823691e-01  3.5027486e-01  3.5999954e-01 -4.8541374e+01
  2.8140074e-01  3.5612607e-01 -3.7933035e+00 -1.4761066e+00
  3.4576651e-01  7.5246155e-02  3.5673538e-01  3.3946303e-01
 -3.7476814e-01  3.5998484e-01  3.2937422e-01  3.5982165e-01
  3.4783807e-01 -4.3634468e-01  2.5254557e-01  3.5999998e-01
  3.3945209e-01 -2.3914444e+01  5.5121809e-02  3.5987437e-01
  3.0165642e-01  4.5672059e-04  3.4734675e-01 -5.5036902e+00
  2.4666408e-01  3.4933296e-01  3.5897404e-01  1.5578344e-01
  3.5988119e-01 -2.9099259e+00 -2.7198501e+00  3.5999870e-01
  3.5983986e-01  3.4790534e-01 -5.8769941e-02 -2.7634645e-01
  3.3066189e-01  3.3258694e-01  3.4584555e-01  3.5965544e-01
  3.4504476e-01  3.5999990e-01  3.0574980e-01  3.2822451e-01
  2.5213140e-01 -1.7160759e+01  3.5999927e-01 -1.6375852e-01
  5.0766945e-02 -4.1394402e+01 -8.3810349e+01  3.5987091e-01
 -4.8617655e-01  1.8497261e-01  2.2762807e-01  3.5999990e-01]"
174,"[  0.32473853   0.35999995  -0.30894703   0.33978662   0.34049064
   0.34986883   0.35999992 -10.885208     0.22797376   0.35899886
  -1.0957943    0.19429371   0.32869047   0.30323985   0.3591175
   0.34572062   0.21334144   0.3599972    0.34038335   0.35997188
   0.34783795  -0.21657854   0.3383787    0.36         0.34953395
  -7.6575284    0.35333887   0.3599734    0.3429553   -0.36307567
   0.35487285  -1.7585319    0.33920848   0.35875258   0.35978007
   0.2824237    0.3599754   -2.1889796   -0.4038586    0.35999975
   0.35997462   0.34790757   0.11783482  -0.45913768   0.3544713
   0.3529735    0.35641536   0.359979     0.35712048   0.35999998
   0.33903998   0.33389768   0.3359272   -4.83235      0.35999987
   0.28201804   0.3185433  -11.828027   -23.090397     0.35998064
   0.29356512   0.3132767    0.06760076   0.35999998]"
175,"[-4.9976105e+01  3.6000001e-01  2.6724690e-01  3.5777581e-01
  3.4614483e-01 -5.3751514e+03  3.5999998e-01 -1.0563470e+00
  5.3653896e-02  3.5986730e-01  1.6590261e-01 -5.5354458e+01
 -3.1294069e+01  3.4037215e-01  3.5989496e-01  3.4731752e-01
  3.2881323e-01  3.5999942e-01 -1.9111192e-01  3.5999405e-01
  3.4783787e-01  2.5709468e-01  3.5548890e-01  3.6000001e-01
  3.5903278e-01 -2.7859515e-01  3.5501754e-01  3.5999444e-01
  3.4789246e-01  2.4618335e-01 -5.0120221e+02 -3.2333255e-02
  3.5576749e-01 -3.4044065e+00  3.5995355e-01 -1.0051277e+03
  3.5999489e-01  2.2766021e-01  2.5543913e-01  3.5999995e-01
  3.5999513e-01  3.2804182e-01  3.4937245e-01 -3.0995609e+04
  3.5895714e-01  3.5837448e-01 -1.0641693e+00  3.5999766e-01
  3.5920030e-01  3.6000001e-01  3.5608426e-01  3.4719867e-01
  3.4726569e-01 -1.0649750e-01  3.5999998e-01  3.4592140e-01
  3.5415468e-01 -1.3577528e+00 -2.7989931e+00  3.5999638e-01
 -7.7017368e+03  3.4197673e-01  3.5405096e-01  3.6000001e-01]"
